time,status,serivce used,longitude,latitude,covarience[0],covarience[1],covarience[2],covarience[3],covarience[4],covarience[5],covarience[6],covarience[7],covarience[8],covarience type,altitude,velocity_x,velocity_y
1697351242.35,NO_FIX,1,121.418485,25.038050,40.600000,9.486400,0.000000,0.000000,0.000000,9.486400,0.000000,0.000000,0.000000,151.782400,APPROXIMATED,nan,nan
1697351243.35,NO_FIX,1,121.418486,25.038050,40.700000,9.486400,0.000000,0.000000,0.000000,9.486400,0.000000,0.000000,0.000000,151.782400,APPROXIMATED,nan,nan
1697351244.35,NO_FIX,1,121.418487,25.038050,40.800000,9.486400,0.000000,0.000000,0.000000,9.486400,0.000000,0.000000,0.000000,151.782400,APPROXIMATED,nan,nan
1697351245.35,NO_FIX,1,121.418487,25.038049,40.800000,8.065600,0.000000,0.000000,0.000000,8.065600,0.000000,0.000000,0.000000,129.049600,APPROXIMATED,nan,nan
1697351246.35,NO_FIX,1,121.418487,25.038049,40.700000,8.065600,0.000000,0.000000,0.000000,8.065600,0.000000,0.000000,0.000000,129.049600,APPROXIMATED,nan,nan
1697351247.35,NO_FIX,1,121.418487,25.038048,40.700000,8.294400,0.000000,0.000000,0.000000,8.294400,0.000000,0.000000,0.000000,132.710400,APPROXIMATED,nan,nan
1697351248.35,NO_FIX,1,121.418488,25.038048,40.600000,8.065600,0.000000,0.000000,0.000000,8.065600,0.000000,0.000000,0.000000,129.049600,APPROXIMATED,nan,nan
1697351249.35,NO_FIX,1,121.418488,25.038048,40.600000,8.065600,0.000000,0.000000,0.000000,8.065600,0.000000,0.000000,0.000000,129.049600,APPROXIMATED,nan,nan
1697351250.35,NO_FIX,1,121.418488,25.038048,40.800000,8.065600,0.000000,0.000000,0.000000,8.065600,0.000000,0.000000,0.000000,129.049600,APPROXIMATED,nan,nan
1697351251.35,NO_FIX,1,121.418489,25.038049,41.000000,8.065600,0.000000,0.000000,0.000000,8.065600,0.000000,0.000000,0.000000,129.049600,APPROXIMATED,nan,nan
1697351252.35,NO_FIX,1,121.418489,25.038049,41.200000,8.065600,0.000000,0.000000,0.000000,8.065600,0.000000,0.000000,0.000000,129.049600,APPROXIMATED,nan,nan
1697351253.35,NO_FIX,1,121.418490,25.038048,41.400000,8.526400,0.000000,0.000000,0.000000,8.526400,0.000000,0.000000,0.000000,136.422400,APPROXIMATED,nan,nan
1697351254.35,NO_FIX,1,121.418490,25.038048,41.500000,8.065600,0.000000,0.000000,0.000000,8.065600,0.000000,0.000000,0.000000,129.049600,APPROXIMATED,nan,nan
1697351255.35,NO_FIX,1,121.418491,25.038048,41.800000,8.065600,0.000000,0.000000,0.000000,8.065600,0.000000,0.000000,0.000000,129.049600,APPROXIMATED,nan,nan
1697351256.35,NO_FIX,1,121.418492,25.038048,41.900000,8.065600,0.000000,0.000000,0.000000,8.065600,0.000000,0.000000,0.000000,129.049600,APPROXIMATED,nan,nan
1697351257.35,NO_FIX,1,121.418492,25.038048,42.100000,8.065600,0.000000,0.000000,0.000000,8.065600,0.000000,0.000000,0.000000,129.049600,APPROXIMATED,nan,nan
1697351258.35,NO_FIX,1,121.418492,25.038048,42.300000,8.065600,0.000000,0.000000,0.000000,8.065600,0.000000,0.000000,0.000000,129.049600,APPROXIMATED,nan,nan
1697351259.35,NO_FIX,1,121.418492,25.038049,42.500000,8.065600,0.000000,0.000000,0.000000,8.065600,0.000000,0.000000,0.000000,129.049600,APPROXIMATED,nan,nan
1697351260.35,NO_FIX,1,121.418493,25.038049,42.700000,8.065600,0.000000,0.000000,0.000000,8.065600,0.000000,0.000000,0.000000,129.049600,APPROXIMATED,nan,nan
1697351261.35,NO_FIX,1,121.418493,25.038049,42.800000,8.065600,0.000000,0.000000,0.000000,8.065600,0.000000,0.000000,0.000000,129.049600,APPROXIMATED,nan,nan
1697351262.35,NO_FIX,1,121.418493,25.038049,42.900000,8.065600,0.000000,0.000000,0.000000,8.065600,0.000000,0.000000,0.000000,129.049600,APPROXIMATED,nan,nan
1697351263.35,NO_FIX,1,121.418493,25.038049,42.900000,8.065600,0.000000,0.000000,0.000000,8.065600,0.000000,0.000000,0.000000,129.049600,APPROXIMATED,nan,nan
1697351264.35,NO_FIX,1,121.418494,25.038048,42.900000,8.065600,0.000000,0.000000,0.000000,8.065600,0.000000,0.000000,0.000000,129.049600,APPROXIMATED,nan,nan
1697351265.35,NO_FIX,1,121.418494,25.038048,43.000000,10.497600,0.000000,0.000000,0.000000,10.497600,0.000000,0.000000,0.000000,167.961600,APPROXIMATED,nan,nan
1697351266.35,NO_FIX,1,121.418494,25.038048,43.200000,10.497600,0.000000,0.000000,0.000000,10.497600,0.000000,0.000000,0.000000,167.961600,APPROXIMATED,nan,nan
1697351267.35,NO_FIX,1,121.418495,25.038049,43.400000,10.497600,0.000000,0.000000,0.000000,10.497600,0.000000,0.000000,0.000000,167.961600,APPROXIMATED,nan,nan
1697351268.35,NO_FIX,1,121.418494,25.038048,43.400000,9.000000,0.000000,0.000000,0.000000,9.000000,0.000000,0.000000,0.000000,144.000000,APPROXIMATED,nan,nan
1697351269.35,NO_FIX,1,121.418494,25.038048,43.300000,9.000000,0.000000,0.000000,0.000000,9.000000,0.000000,0.000000,0.000000,144.000000,APPROXIMATED,nan,nan
1697351270.35,NO_FIX,1,121.418493,25.038047,43.200000,9.000000,0.000000,0.000000,0.000000,9.000000,0.000000,0.000000,0.000000,144.000000,APPROXIMATED,nan,nan
1697351271.35,NO_FIX,1,121.418493,25.038047,43.100000,9.000000,0.000000,0.000000,0.000000,9.000000,0.000000,0.000000,0.000000,144.000000,APPROXIMATED,nan,nan
1697351272.35,NO_FIX,1,121.418492,25.038047,43.100000,8.065600,0.000000,0.000000,0.000000,8.065600,0.000000,0.000000,0.000000,129.049600,APPROXIMATED,nan,nan
1697351273.35,NO_FIX,1,121.418491,25.038047,42.900000,8.065600,0.000000,0.000000,0.000000,8.065600,0.000000,0.000000,0.000000,129.049600,APPROXIMATED,nan,nan
1697351274.35,NO_FIX,1,121.418491,25.038048,43.100000,9.486400,0.000000,0.000000,0.000000,9.486400,0.000000,0.000000,0.000000,151.782400,APPROXIMATED,nan,nan
1697351275.35,NO_FIX,1,121.418491,25.038048,43.100000,8.065600,0.000000,0.000000,0.000000,8.065600,0.000000,0.000000,0.000000,129.049600,APPROXIMATED,nan,nan
1697351276.35,NO_FIX,1,121.418490,25.038047,43.100000,8.065600,0.000000,0.000000,0.000000,8.065600,0.000000,0.000000,0.000000,129.049600,APPROXIMATED,nan,nan
1697351277.35,NO_FIX,1,121.418489,25.038047,43.000000,8.065600,0.000000,0.000000,0.000000,8.065600,0.000000,0.000000,0.000000,129.049600,APPROXIMATED,nan,nan
1697351278.35,NO_FIX,1,121.418489,25.038047,43.100000,8.065600,0.000000,0.000000,0.000000,8.065600,0.000000,0.000000,0.000000,129.049600,APPROXIMATED,nan,nan
1697351279.35,NO_FIX,1,121.418488,25.038047,43.000000,8.065600,0.000000,0.000000,0.000000,8.065600,0.000000,0.000000,0.000000,129.049600,APPROXIMATED,nan,nan
1697351280.35,NO_FIX,1,121.418488,25.038047,43.100000,8.065600,0.000000,0.000000,0.000000,8.065600,0.000000,0.000000,0.000000,129.049600,APPROXIMATED,nan,nan
1697351281.35,NO_FIX,1,121.418487,25.038046,43.000000,8.065600,0.000000,0.000000,0.000000,8.065600,0.000000,0.000000,0.000000,129.049600,APPROXIMATED,nan,nan
1697351282.35,NO_FIX,1,121.418487,25.038047,43.100000,9.486400,0.000000,0.000000,0.000000,9.486400,0.000000,0.000000,0.000000,151.782400,APPROXIMATED,nan,nan
1697351283.35,NO_FIX,1,121.418486,25.038046,43.000000,8.526400,0.000000,0.000000,0.000000,8.526400,0.000000,0.000000,0.000000,136.422400,APPROXIMATED,nan,nan
1697351284.35,NO_FIX,1,121.418486,25.038046,42.900000,8.526400,0.000000,0.000000,0.000000,8.526400,0.000000,0.000000,0.000000,136.422400,APPROXIMATED,nan,nan
1697351285.35,NO_FIX,1,121.418486,25.038046,42.800000,8.526400,0.000000,0.000000,0.000000,8.526400,0.000000,0.000000,0.000000,136.422400,APPROXIMATED,nan,nan
1697351286.35,NO_FIX,1,121.418486,25.038046,42.700000,8.526400,0.000000,0.000000,0.000000,8.526400,0.000000,0.000000,0.000000,136.422400,APPROXIMATED,nan,nan
1697351287.35,NO_FIX,1,121.418486,25.038046,42.600000,8.526400,0.000000,0.000000,0.000000,8.526400,0.000000,0.000000,0.000000,136.422400,APPROXIMATED,nan,nan
1697351288.35,NO_FIX,1,121.418486,25.038046,42.700000,8.526400,0.000000,0.000000,0.000000,8.526400,0.000000,0.000000,0.000000,136.422400,APPROXIMATED,nan,nan
1697351289.35,NO_FIX,1,121.418485,25.038045,42.600000,8.526400,0.000000,0.000000,0.000000,8.526400,0.000000,0.000000,0.000000,136.422400,APPROXIMATED,nan,nan
1697351290.35,NO_FIX,1,121.418485,25.038045,42.600000,8.526400,0.000000,0.000000,0.000000,8.526400,0.000000,0.000000,0.000000,136.422400,APPROXIMATED,nan,nan
1697351291.35,NO_FIX,1,121.418484,25.038045,42.500000,8.526400,0.000000,0.000000,0.000000,8.526400,0.000000,0.000000,0.000000,136.422400,APPROXIMATED,nan,nan
1697351292.35,NO_FIX,1,121.418484,25.038045,42.500000,8.526400,0.000000,0.000000,0.000000,8.526400,0.000000,0.000000,0.000000,136.422400,APPROXIMATED,nan,nan
1697351293.35,NO_FIX,1,121.418484,25.038045,42.400000,8.526400,0.000000,0.000000,0.000000,8.526400,0.000000,0.000000,0.000000,136.422400,APPROXIMATED,nan,nan
1697351294.35,NO_FIX,1,121.418484,25.038044,42.300000,8.526400,0.000000,0.000000,0.000000,8.526400,0.000000,0.000000,0.000000,136.422400,APPROXIMATED,nan,nan
1697351295.35,NO_FIX,1,121.418484,25.038044,42.300000,8.526400,0.000000,0.000000,0.000000,8.526400,0.000000,0.000000,0.000000,136.422400,APPROXIMATED,nan,nan
1697351296.35,NO_FIX,1,121.418484,25.038044,42.400000,8.526400,0.000000,0.000000,0.000000,8.526400,0.000000,0.000000,0.000000,136.422400,APPROXIMATED,nan,nan
1697351297.35,NO_FIX,1,121.418485,25.038044,42.500000,8.526400,0.000000,0.000000,0.000000,8.526400,0.000000,0.000000,0.000000,136.422400,APPROXIMATED,nan,nan
1697351298.35,NO_FIX,1,121.418485,25.038043,42.400000,8.526400,0.000000,0.000000,0.000000,8.526400,0.000000,0.000000,0.000000,136.422400,APPROXIMATED,nan,nan
1697351299.35,NO_FIX,1,121.418486,25.038043,42.400000,8.526400,0.000000,0.000000,0.000000,8.526400,0.000000,0.000000,0.000000,136.422400,APPROXIMATED,nan,nan
1697351300.35,NO_FIX,1,121.418486,25.038043,42.500000,8.526400,0.000000,0.000000,0.000000,8.526400,0.000000,0.000000,0.000000,136.422400,APPROXIMATED,nan,nan
1697351301.35,NO_FIX,1,121.418485,25.038043,42.400000,8.065600,0.000000,0.000000,0.000000,8.065600,0.000000,0.000000,0.000000,129.049600,APPROXIMATED,nan,nan
1697351302.35,NO_FIX,1,121.418485,25.038042,42.400000,8.065600,0.000000,0.000000,0.000000,8.065600,0.000000,0.000000,0.000000,129.049600,APPROXIMATED,nan,nan
1697351303.35,NO_FIX,1,121.418485,25.038042,42.400000,8.065600,0.000000,0.000000,0.000000,8.065600,0.000000,0.000000,0.000000,129.049600,APPROXIMATED,nan,nan
